code;type;discipline;class;result;wind;venue;venueCountry;environment;date;name;firstname;lastname;nation;yearOfBirth;sex
NR;;400;M;45.39;;Stockholm;SWE;Indoor;2015-02-19;Abdalelah Haroun;;;QAT;1997;Male
NR;;400;M;45.94;;Wien;AUT;Indoor;2002-03-02;Ioan Vieru;;;ROU;1979;Male
NR;;400;M;45.67;;Lubbock;USA;Indoor;2019-02-09;Derrick Mokaleng;;;RSA;1997;Male
NR;;400;M;45.90;;Valencia;ESP;Indoor;1998-03-01;Ruslan Mashchenko;;;RUS;1971;Male
NR;;400;M;50.25;;Paris;FRA;Indoor;1997-03-07;Emmanuel Rubayiza;;;RWA;1977;Male
NR;;400;M;46.94;;Paris;FRA;Indoor;1985-01-19;Amadou Dia Bâ;;;SEN;1958;Male
NR;;400;M;46.85;;Bloomington;USA;Indoor;2017-01-28;Warren Hazel;;;SKN;1996;Male
NR;;400;M;46.02;;Wien;AUT;Indoor;2018-01-27;Luka Janežič;;;SLO;1995;Male
NR;;400;M;48.95;;Istanbul;TUR;Indoor;2024-02-10;Probo Benvenuti;;;SMR;2003;Male
NR;;400;M;46.22;;Beograd;SRB;Indoor;2022-03-07;Boško Kijanović;;;SRB;2000;Male
NR;;400;M;46.76;;Wien;AUT;Indoor;2001-02-12;R.A. Sugath Thilakaratne;;;SRI;1973;Male
NR;;400;M;47.55;;Pombal;POR;Indoor;2023-01-22;Omar Elkhatib;;;STP;2001;Male
NR;;400;M;46.24;;Birmingham;GBR;Indoor;2010-02-20;Rabah Yousif;;;SUD;1986;Male
NR;;400;M;45.92;;Magglingen;SUI;Indoor;2000-02-13;Alain Rohr;;;SUI;1971;Male
NR;;400;M;46.65;;Budapest;HUN;Indoor;1983-03-06;Dušan Malovec;;;SVK;1957;Male
NR;;400;M;45.33;;Beograd;SRB;Indoor;2022-03-19;Carl Bengtström;;;SWE;2000;Male
NR;;400;M;49.33;;Tehran;IRI;Indoor;2004-02-08;Zahirudin Al-Najem;;;SYR;1977;Male
NR;;400;M;48.40;;Sevilla;ESP;Indoor;1991-03-08;Christopher Mbilo;;;TAN;1967;Male
NR;;400;M;47.40;;Macau;MAC;Indoor;2007-10-31;Jukkatip Phocharoen;;;THA;1985;Male
NR;;400;M;50.37;;Tehran;IRI;Indoor;2004-02-08;Nazar Begliyev;;;TKM;1980;Male
NR;;400;M;48.23;;Birmingham;USA;Indoor;2016-02-16;Angelo Garland;;;TKS;1994;Male
NR;;400;M;1:00.01;;Macau;MAC;Indoor;2007-10-30;Idelfonso dos Santos;;;TLS;1986;Male
NR;;400;M;48.19;;Blacksburg;USA;Indoor;1999-02-27;Ahmed Sangbana;;;TOG;1978;Male
NR;;400;M;49.39;;Pattaya;THA;Indoor;2006-02-10;Chen Chih-Hsuen;;;TPE;1984;Male
NR;;400;M;45.00;;Beograd;SRB;Indoor;2022-03-19;Jereem Richards;;;TTO;1994;Male
NR;;400;M;45.93;;Fayetteville;USA;Indoor;2004-02-13;Sofiane Labidi;;;TUN;1977;Male
NR;;400;M;46.20;;Istanbul;TUR;Indoor;2016-02-25;Yavuz Can;;;TUR;1987;Male
NR;;400;M;48.24;;Doha;QAT;Indoor;2008-02-15;Ali Obaid Shirook;;;UAE;1979;Male
NR;;400;M;45.18;;Lubbock;USA;Indoor;2024-02-23;Eugene Omalla;;;UGA;2000;Male
NR;;400;M;46.46;;Ostrava;CZE;Indoor;2023-02-02;Danylo Danylenko;;;UKR;1994;Male
NR;;400;M;44.52;;College Station;USA;Indoor;2018-03-10;Michael Norman;;;USA;1997;Male
NR;;400;M;46.72;;Göteborg;SWE;Indoor;1984-03-04;Sergey Lovachov;;;UZB;1959;Male
NR;;400;M;47.08;;Fayetteville;USA;Indoor;2008-03-02;José Acevedo;;;VEN;1986;Male
NR;;400;M;47.44;;Birmingham;USA;Indoor;2016-02-13;Quach Cong Lich;;;VIE;1993;Male
NR;;400;M;46.79;;Boston;USA;Indoor;2020-02-28;Kimorie Shearman;;;VIN;1992;Male
NR;;400;M;49.25;;Doha;QAT;Indoor;2023-01-09;Ahmed Al-Yaari;;;YEM;2000;Male
NR;;400;M;46.73;;Madrid;ESP;Indoor;2020-02-21;Kennedy Luchembe;;;ZAM;2001;Male
NR;;400;M;45.67;;Fayetteville;USA;Indoor;2006-03-10;Lewis Banda;;;ZIM;1982;Male
NR;;10K;M;33:25.6;;Kaboul;AFG;Outdoor;1961-01-01;Nouruddin;;;AFG;;Male
NR;;10K;M;29:41.5;;Tirane;ALB;Outdoor;1989-10-21;Isuf Curri;;;ALB;1963;Male
NR;;10K;M;27:58.03;;Saint-Maur;FRA;Outdoor;2008-06-06;Khoudir Aggoune;;;ALG;1981;Male
NR;;10K;M;28:51.57;;Burjassot;ESP;Outdoor;2023-03-25;Nahuel Carabaña;;;AND;1999;Male
NR;;10K;M;28:31.09;;Sevilla;ESP;Outdoor;1999-08-24;João N'Tyamba;;;ANG;1968;Male
NR;;10K;M;33:32.6;;Bridgetown;BAR;Outdoor;1986-01-01;Tyrone Thibou;;;ANT;;Male
NR;;10K;M;27:38.72;;Bruxelles;BEL;Outdoor;1993-09-03;Antonio Silio;;;ARG;1966;Male
NR;;10K;M;29:52.8;;Kishinyev;URS;Outdoor;1976-07-20;Artanas Mikoyan;;;ARM;1950;Male
NR;;10K;M;29:12.53;;Leiden;NED;Outdoor;1986-05-14;Kimball Reynierse;;;ARU;1961;Male
NR;;10K;M;34:28.0;;Pirae;PYF;Outdoor;1971-09-09;Sailala Solilai;;;ASA;;Male
NR;;10K;M;27:09.57;;San Juan Capistrano;USA;Outdoor;2024-03-16;Jack Rayner;;;AUS;1995;Male
NR;;10K;M;27:36.46;;Stanford;USA;Outdoor;2008-05-04;Günther Weidlinger;;;AUT;1978;Male
NR;;10K;M;28:55.82;;Baku;AZE;Outdoor;2017-05-20;Evans Kiplagat;;;AZE;1988;Male
NR;;10K;M;30:32.11;;Charlottesville;USA;Outdoor;2021-04-17;Gabriel Curtis;;;BAH;2001;Male
NR;;10K;M;30:27.7;;Dhaka;BAN;Outdoor;1999-03-20;Mohamed Eliysuddin;;;BAN;;Male
NR;;10K;M;30:44.30;;Albany;USA;Outdoor;1993-04-22;Leo Games;;;BAR;;Male
NR;;10K;M;27:20.38;;London;GBR;Outdoor;1995-07-07;Aloÿs Nizigama;;;BDI;1966;Male
NR;;10K;M;26:52.30;;Bruxelles;BEL;Outdoor;1999-09-03;Mohammed Mourhit;;;BEL;1970;Male
NR;;10K;M;31:24.6;;Cotonou;BEN;Outdoor;1997-08-18;Imorou Zato;;;BEN;;Male
NR;;10K;M;30:08.21;;Torrance;USA;Outdoor;2018-04-19;Lamont Marshall;;;BER;1984;Male
NR;;10K;M;32:47.22;;Kathmandu;NEP;Outdoor;2019-12-04;Sangay Wangchuk;;;BHU;1983;Male
NR;;10K;M;29:29.8;;Sarajevo;YUG;Outdoor;1975-06-07;Sead Kondo;;;BIH;1951;Male
NR;;10K;M;34:32.59;;Los Angeles;USA;Outdoor;2015-03-13;Christopher Pinelo;;;BIZ;;Male
NR;;10K;M;27:41.89;;Bruxelles;BEL;Outdoor;1979-09-04;Aleksandr Fedotkin;;;BLR;1955;Male
NR;;10K;M;28:34.37;;Lima;PER;Outdoor;2019-08-09;Vidal Basco;;;BOL;1996;Male
NR;;10K;M;27:48.2;;Stellenbosch;RSA;Outdoor;1979-05-07;Matthews Motshwarateu;;;BOT;1958;Male
NR;;10K;M;27:28.12;;Neerpelt;BEL;Outdoor;2007-06-02;Marílson dos Santos;;;BRA;1977;Male
NR;;10K;M;27:07.49;;Ostrava;CZE;Outdoor;2021-05-19;Birhanu Balew;;;BRN;1996;Male
NR;;10K;M;33:56.35;;Hanoi;VIE;Outdoor;2003-12-08;Sifli Anak Ahar;;;BRU;1974;Male
NR;;10K;M;27:56.26;;Oslo;NOR;Outdoor;1988-07-02;Evgeni Ignatov;;;BUL;1959;Male
NR;;10K;M;31:16.19;;Bobo-Dioulasso;BUR;Outdoor;2023-07-15;Aboubacar S. Nebié;;;BUR;1996;Male
NR;;10K;M;30:41.5;;Bangui;CAF;Outdoor;2003-12-07;Jules Yadagba;;;CAF;;Male
NR;;10K;M;32:52.13;;Hangzhou;CHN;Outdoor;2023-09-30;Pheara Vann;;;CAM;1996;Male
NR;;10K;M;26:34.14;;San Juan Capistrano;USA;Outdoor;2022-03-06;Mohammed Ahmed;;;CAN;1991;Male
NR;;10K;M;30:39.42;;Williamsburg;USA;Outdoor;2019-04-06;Dominic Dyer;;;CAY;;Male
NR;;10K;M;30:48.27;;Al Qâhira;EGY;Outdoor;1991-09-22;Obva Elengha;;;CGO;1960;Male
NR;;10K;M;30:16.43;;Abidjan;CIV;Outdoor;2017-07-23;Ahmat Abdou-Daoud;;;CHA;1985;Male
NR;;10K;M;27:58.97;;London;GBR;Outdoor;2023-05-20;Carlos Díaz;;;CHI;1993;Male
NR;;10K;M;28:08.67;;Wuhan;CHN;Outdoor;2007-11-01;Ren Longyun;;;CHN;1987;Male
NR;;10K;M;30:13.08;;Saint-Maur;FRA;Outdoor;2023-07-12;Jonathan Atse-Herrera;;;CIV;1987;Male
NR;;10K;M;30:07.3;;Yaoundé;CMR;Outdoor;1995-08-26;Pierre Foka;;;CMR;1972;Male
NR;;10K;M;28:57.28;;Hamilton;CAN;Outdoor;2003-07-06;Danny Tshindind Kassap;;;COD;1982;Male
NR;;10K;M;35:23.0;;Suva;FIJ;Outdoor;1979-08-30;Muriaroa Ngaro;;;COK;;Male
NR;;10K;M;27:53.02;;Wien;AUT;Outdoor;1978-06-11;Domingo Tibaduiza;;;COL;1949;Male
NR;;10K;M;32:15.56;;St-Denis-Reunion;FRA;Outdoor;2017-11-03;Mouhamadi Daou Bacar;;;COM;;Male
NR;;10K;M;29:09.51;;Lisboa;POR;Outdoor;2008-06-28;Nelson Cruz;;;CPV;1977;Male
NR;;10K;M;28:48.4;;Knoxville;USA;Outdoor;1976-05-08;Rafael Perez;;;CRC;1946;Male
NR;;10K;M;28:24.32;;Barakaldo;ESP;Outdoor;2005-04-02;Slavko Petrović;;;CRO;1980;Male
NR;;10K;M;28:48.96;;La Habana;CUB;Outdoor;1989-02-10;Ignacio Alberto Cuba;;;CUB;1962;Male
NR;;10K;M;28:26.87;;Praha;TCH;Outdoor;1981-06-19;Marios Kassianidis;;;CYP;1954;Male
NR;;10K;M;27:47.90;;Praha;CZE;Outdoor;1998-06-08;Jan Pešava;;;CZE;1972;Male
NR;;10K;M;27:54.76;;Lisboa;POR;Outdoor;1998-04-04;Carsten Jørgensen;;;DEN;1970;Male
NR;;10K;M;28:17.4;;Rabat;MAR;Outdoor;1984-07-12;Ahmed Salah;;;DJI;1956;Male
NR;;10K;M;31:53.3;;St. George's;GRN;Outdoor;1989-04-16;Steve Agar;;;DMA;1968;Male
NR;;10K;M;29:50.52;;Romana;DOM;Outdoor;2024-03-09;Gilberto Santana;;;DOM;1997;Male
NR;;10K;M;27:32.59;;Stanford;USA;Outdoor;2011-05-01;Byron Piedra;;;ECU;1982;Male
NR;;10K;M;29:20.91;;Cairo;EGY;Outdoor;2017-03-16;Ahmed Moharram Hamdallah;;;EGY;1983;Male
NR;;10K;M;26:37.25;;Bruxelles;BEL;Outdoor;2006-08-25;Zersenay Tadese;;;ERI;1982;Male
NR;;10K;M;30:27.96;;La Habana;CUB;Outdoor;2001-05-25;Ronald Arias;;;ESA;;Male
NR;;10K;M;27:14.44;;Lisboa;POR;Outdoor;1998-04-04;Fabián Roncero;;;ESP;1970;Male
NR;;10K;M;27:40.61;;Praha;TCH;Outdoor;1978-08-29;Enn Sellik;;;EST;1954;Male
NR;;10K;M;26:17.53;;Bruxelles;BEL;Outdoor;2005-08-26;Kenenisa Bekele;;;ETH;1982;Male
NR;;10K;M;31:32.0;;Provo;USA;Outdoor;1971-04-01;Usaia Sotutu;;;FIJ;1948;Male
NR;;10K;M;27:30.99;;Praha;TCH;Outdoor;1978-08-29;Martti Vainio;;;FIN;1950;Male
NR;;10K;M;27:22.78;;Oslo;NOR;Outdoor;1992-07-04;António Martins;;;FRA;1963;Male
NR;;10K;M;35:46.1;;Mangilao;GUM;Outdoor;1994-03-27;Elias Rodriguez;;;FSM;1964;Male
NR;;10K;M;30:30.5;;Alger;ALG;Outdoor;1978-07-20;Jerome Abi;;;GAB;;Male
NR;;10K;M;29:24.43;;Correggio;ITA;Outdoor;2022-04-10;Nfamara Njie;;;GAM;1998;Male
NR;;10K;M;26:46.57;;Eugene;USA;Outdoor;2011-06-03;Mo Farah;;;GBR;1983;Male
NR;;10K;M;33:04.04;;Casablanca;MAR;Outdoor;1989-07-18;Aruna Dabo;;;GBS;;Male
NR;;10K;M;28:16.15;;Seattle;USA;Outdoor;1990-07-25;Oleg Strizhakov;;;GEO;1963;Male
NR;;10K;M;31:52.2;;Mongomo;GUI;Outdoor;2002-07-07;Jose Ebatelo;;;GEQ;;Male
NR;;10K;M;27:21.53;;Barakaldo;ESP;Outdoor;1997-04-05;Dieter Baumann;;;GER;1965;Male
NR;;10K;M;28:00.09;;Azusa;USA;Outdoor;2024-04-11;William Amponsah;;;GHA;1999;Male
NR;;10K;M;30:59.87;;Lerwick;GBR;Outdoor;2005-07-10;Michael Sanchez;;;GIB;1985;Male
NR;;10K;M;28:07.17;;Roma;ITA;Outdoor;1987-08-29;Spirídon Andriópoulos;;;GRE;1962;Male
NR;;10K;M;31:31.1;;St. George's;GRN;Outdoor;1991-03-08;Emerald Frederick;;;GRN;;Male
NR;;10K;M;27:26.02;;San Juan Capistrano;USA;Outdoor;2024-03-16;Luis Grijalva;;;GUA;1999;Male
NR;;10K;M;32:20.96;;Rubiera;ITA;Outdoor;2021-04-18;Mamadi Kaba;;;GUI;1996;Male
NR;;10K;M;31:39.24;;Monmouth;USA;Outdoor;2008-04-18;Johnson Lee;;;GUM;;Male
NR;;10K;M;30:50.25;;La Verne;USA;Outdoor;2024-04-13;Matthew Gordon;;;GUY;2003;Male
NR;;10K;M;29:18.03;;Stanford;USA;Outdoor;2009-03-27;Steeve Gabart;;;HAI;1986;Male
NR;;10K;M;30:26.51;;Nanning;CHN;Outdoor;2023-11-13;Chun Yin Tse;;;HKG;2001;Male
NR;;10K;M;30:44.8;;Lüdenscheid;GER;Outdoor;1977-08-03;Clovis Morales;;;HON;1949;Male
NR;;10K;M;28:01.88;;Oslo;NOR;Outdoor;1991-07-06;Zoltán Káldy;;;HUN;1969;Male
NR;;10K;M;29:25.77;;Guangzhou;CHN;Outdoor;2010-11-26;Agus Prayogo;;;INA;1985;Male
NR;;10K;M;27:41.81;;San Juan Capistrano;USA;Outdoor;2024-03-16;Gulveer Singh;;;IND;1998;Male
NR;;10K;M;28:45.44;;London;GBR;Outdoor;2022-05-14;Mohammadreza Abootorabi;;;IRI;1989;Male
NR;;10K;M;27:39.55;;Stanford;USA;Outdoor;2007-04-29;Alistair Cragg;;;IRL;1980;Male
NR;;10K;M;30:01.14;;Baghdad;IRQ;Outdoor;2023-11-02;Ali Jassim Abdelreda;;;IRQ;;Male
NR;;10K;M;28:36.80;;Birmingham;GBR;Outdoor;2021-06-05;Hlynur Andrésson;;;ISL;1993;Male
NR;;10K;M;27:33.99;;London;GBR;Outdoor;2023-05-20;Tadesse Getahon;;;ISR;1997;Male
NR;;10K;M;29:18.25;;Portland;USA;Outdoor;2021-05-28;Eddie Garcia;;;ISV;1992;Male
NR;;10K;M;27:10.76;;Doha;QAT;Outdoor;2019-10-06;Yemaneberhan Crippa;;;ITA;1996;Male
NR;;10K;M;28:06.40;;Stanford;USA;Outdoor;2017-03-31;Kemoy Campbell;;;JAM;1991;Male
NR;;10K;M;29:24.35;;Hiroshima;JPN;Outdoor;1994-10-10;Awad Hasini Sress;;;JOR;;Male
NR;;10K;M;27:09.80;;Tokyo;JPN;Outdoor;2023-12-10;Kazuya Shiojiri;;;JPN;1996;Male
NR;;10K;M;27:58.9;;Tashkent;URS;Outdoor;1978-11-03;Anatoliy Badrankov;;;KAZ;1941;Male
NR;;10K;M;26:27.85;;Bruxelles;BEL;Outdoor;1997-08-22;Paul Tergat;;;KEN;1969;Male
NR;;10K;M;28:00.9;;Moskva;URS;Outdoor;1973-07-10;Vadim Mochalov;;;KGZ;1947;Male
NR;;10K;M;36:46.2;;Suva;FIJ;Outdoor;1963-08-31;Tara Mango;;;KIR;;Male
NR;;10K;M;28:23.62;;Yokohama;JPN;Outdoor;2010-10-23;Jeon Eun-Hoi;;;KOR;1988;Male
NR;;10K;M;30:47.0;;Beograd;YUG;Outdoor;1971-05-29;Nexhmidin Ibishi;;;KOS;;Male
NR;;10K;M;27:31.61;;Radès;TUN;Outdoor;2012-06-09;Moukhled Al-Outaibi;;;KSA;1976;Male
NR;;10K;M;30:39.25;;Al-Kuwait;KUW;Outdoor;2022-05-16;Abdulrahman Abdulrahman;;;KUW;1989;Male
NR;;10K;M;31:52.66;;Sydney;AUS;Outdoor;1996-08-21;Sinlasone Sanith;;;LAO;1978;Male
NR;;10K;M;28:25.8;;Moskva;URS;Outdoor;1973-06-03;Gennadiy Khlistovs;;;LAT;1944;Male
NR;;10K;M;28:30.58;;San Juan Capistrano;USA;Outdoor;2022-03-06;Mohamed Hrezi;;;LBA;1991;Male
NR;;10K;M;30:36.73;;Tunis;TUN;Outdoor;1995-07-08;Ali Awad;;;LBN;1974;Male
NR;;10K;M;33:04.0;;Monrovia;USA;Outdoor;1984-01-09;Nimley Twegbe;;;LBR;;Male
NR;;10K;M;29:48.97;;Tallahassee;USA;Outdoor;2001-03-23;Zepherinus Joseph;;;LCA;1975;Male
NR;;10K;M;28:06.33;;Durban;RSA;Outdoor;2016-06-22;Namakoe Nkhasi;;;LES;1994;Male
NR;;10K;M;31:29.18;;Dübendorf;SUI;Outdoor;1994-07-07;Roland Wille;;;LIE;1961;Male
NR;;10K;M;27:31.50;;Praha;TCH;Outdoor;1978-08-29;Aleksandras Antipovas;;;LTU;1955;Male
NR;;10K;M;28:46.4;;Leuven;BEL;Outdoor;1984-06-15;Justin Gloden;;;LUX;1953;Male
NR;;10K;M;32:40.0;;Guangzhou;CHN;Outdoor;1989-03-01;Fong Kim Fong;;;MAC;;Male
NR;;10K;M;28:42.00;;Moskva;URS;Outdoor;1979-07-21;Jules Randrianarivelo;;;MAD;1956;Male
NR;;10K;M;26:38.08;;Bruxelles;BEL;Outdoor;1996-08-23;Salah Hissou;;;MAR;1972;Male
NR;;10K;M;29:30.19;;Victoria;CAN;Outdoor;1994-08-27;Murusamy Ramachandran;;;MAS;1966;Male
NR;;10K;M;29:11.13;;Manchester;GBR;Outdoor;2002-07-26;Rodwell Kamwendo;;;MAW;1971;Male
NR;;10K;M;28:16.4;;Vilnius;URS;Outdoor;1978-07-18;Vasiliy Nikolayev;;;MDA;1949;Male
NR;;10K;M;32:46.14;;Doha;QAT;Outdoor;2019-04-21;Hussain Fazeel;;;MDV;1989;Male
NR;;10K;M;27:08.23;;Berlin;FRG;Outdoor;1989-08-18;Arturo Barrios;;;MEX;1963;Male
NR;;10K;M;29:17.72;;Tajimi;JPN;Outdoor;2020-10-09;Ser-Od Bat-Ochir;;;MGL;1981;Male
NR;;10K;M;40:11.92;;Koror;PLW;Outdoor;1998-03-08;Bob Sholar;;;MHL;;Male
NR;;10K;M;30:04.66;;Skopje;MKD;Outdoor;2021-05-22;Dario Ivanovski;;;MKD;1997;Male
NR;;10K;M;30:47.98;;Lisboa;POR;Outdoor;1994-07-20;Youssouf Diallo;;;MLI;1976;Male
NR;;10K;M;28:29.85;;Stanford;USA;Outdoor;2023-03-31;Jordan Gusman;;;MLT;1994;Male
NR;;10K;M;30:45.0;;Kumbor;YUG;Outdoor;1987-05-31;Osman Erovic;;;MNE;1964;Male
NR;;10K;M;32:00.76;;Philadelphia;USA;Outdoor;2010-04-22;Antoine Berlin;;;MON;1989;Male
NR;;10K;M;30:09.3;;Maputo;MOZ;Outdoor;1982-05-16;Pedro Mulomo;;;MOZ;1954;Male
NR;;10K;M;29:50.6;;St-Paul-Reunion;FRA;Outdoor;1998-08-10;Menon Ramsamy;;;MRI;1975;Male
NR;;10K;M;33:04.49;;Göteborg;SWE;Outdoor;1995-08-05;Ismail Ould Adermaz;;;MTN;1967;Male
NR;;10K;M;29:37.4;;Yangon;MYA;Outdoor;1993-02-24;Gopal Thein Win;;;MYA;;Male
NR;;10K;M;28:38.2;;Swakopmund;NAM;Outdoor;2016-04-09;Mynhardt Mbeumuna Kawanivi;;;NAM;1984;Male
NR;;10K;M;30:25.25;;La Habana;CUB;Outdoor;1989-03-10;William Aguirre;;;NCA;1962;Male
NR;;10K;M;27:26.29;;Bruxelles;BEL;Outdoor;2002-08-30;Kamiel Maase;;;NED;1971;Male
NR;;10K;M;29:35.06;;Hangzhou;CHN;Outdoor;2023-09-30;Deepak Adhikari;;;NEP;1996;Male
NR;;10K;M;38:42.1;;Middlegate;USA;Outdoor;1992-07-11;Trevor Calder;;;NFI;;Male
NR;;10K;M;29:04.50;;Lagos;NGR;Outdoor;1998-07-06;Itsifamus Choolon;;;NGR;;Male
NR;;10K;M;30:18.50;;Grasse;FRA;Outdoor;1980-11-07;Inni Aboubacar;;;NIG;1948;Male
NR;;10K;M;34:17.1;;Paliati;NIU;Outdoor;1982-10-16;Palana Ahotaha;;;NIU;;Male
NR;;10K;M;36:39.7;;Mangilao;GUM;Outdoor;1994-03-27;John Hoffman;;;NMI;;Male
NR;;10K;M;27:24.78;;Kristiansand;NOR;Outdoor;2019-08-31;Sondre Nordstad Moen;;;NOR;1991;Male
NR;;10K;M;27:30.90;;Gold Coast;AUS;Outdoor;2018-04-13;Jake Robertson;;;NZL;1989;Male
NR;;10K;M;31:02.00;;Bangkok;THA;Outdoor;1997-11-07;Ahmad Said Al-Rawahi;;;OMA;;Male
NR;;10K;M;30:14.9;;Attock;PAK;Outdoor;2023-12-07;Sohail Amir;;;PAK;1997;Male
NR;;10K;M;30:07.0;;Ciudad de Panamá;PAN;Outdoor;1997-03-22;Agustin Morán;;;PAN;;Male
NR;;10K;M;28:56.39;;Torrance;USA;Outdoor;2018-04-19;Derlis Ayala;;;PAR;1990;Male
NR;;10K;M;27:53.58;;Stanford;USA;Outdoor;2017-05-05;Luis Ostos;;;PER;1992;Male
NR;;10K;M;29:02.36;;Busan;KOR;Outdoor;2002-10-07;Eduardo Buenavista;;;PHI;1979;Male
NR;;10K;M;28:04.76;;Troisdorf;GER;Outdoor;1996-08-24;Mohamed Baket;;;PLE;1968;Male
NR;;10K;M;38:24.2;;Susupe;NMI;Outdoor;1990-08-07;Richard Madrekewet;;;PLW;;Male
NR;;10K;M;31:21.4;;Lae;PNG;Outdoor;1976-01-01;Tau John Tokwepota;;;PNG;1956;Male
NR;;10K;M;27:53.61;;Praha;TCH;Outdoor;1978-08-29;Jerzy Kowol;;;POL;1951;Male
NR;;10K;M;27:12.47;;Stockholm;SWE;Outdoor;1999-07-30;António Pinto;;;POR;1966;Male
NR;;10K;M;28:26.86;;Moskva;URS;Outdoor;1990-06-09;Ryu Ok Hyon;;;PRK;1965;Male
NR;;10K;M;28:27.1;;Walnut;USA;Outdoor;1984-04-28;Carmelo Rios;;;PUR;1959;Male
NR;;10K;M;26:38.76;;Bruxelles;BEL;Outdoor;2003-09-05;Abdullah Ahmad Hassan;;;QAT;1981;Male
NR;;10K;M;27:40.06;;Praha;TCH;Outdoor;1978-08-29;Ilie Floroiu;;;ROU;1952;Male
NR;;10K;M;26:55.54;;San Juan Capistrano;USA;Outdoor;2024-03-16;Adrian Wildschutt;;;RSA;1998;Male
NR;;10K;M;27:53.12;;Kazan;RUS;Outdoor;2008-07-17;Sergey Ivanov;;;RUS;1979;Male
NR;;10K;M;27:22.28;;Bruxelles;BEL;Outdoor;2007-09-14;Dieudonné Disi;;;RWA;1978;Male
NR;;10K;M;34:42.5;;Suva;FIJ;Outdoor;1979-08-30;James Hoeflich;;;SAM;;Male
NR;;10K;M;30:15.17;;Dakar;SEN;Outdoor;2007-06-22;Ibrahima Gning;;;SEN;;Male
NR;;10K;M;30:48.66;;Antananarivo;MAD;Outdoor;2023-08-29;Iven Moise;;;SEY;1990;Male
NR;;10K;M;31:10.70;;Phnom Penh;CAM;Outdoor;2023-05-11;Rui Yong Soh;;;SGP;1991;Male
NR;;10K;M;35:18.4;;Basseterre;SKN;Outdoor;1990-05-13;Jesse Mulcaire;;;SKN;;Male
NR;;10K;M;31:06.29;;Edinburgh;GBR;Outdoor;1970-07-18;Albert Massaquoi;;;SLE;1937;Male
NR;;10K;M;28:32.86;;Lausanne;SUI;Outdoor;1983-06-30;Stanislav Rozman;;;SLO;1960;Male
NR;;10K;M;30:45.4;;Rubiera;ITA;Outdoor;1992-04-12;Gian Luigi Macina;;;SMR;1963;Male
NR;;10K;M;32:44.0;;Lae;PNG;Outdoor;2003-04-26;Chris Votu;;;SOL;1980;Male
NR;;10K;M;28:06.65;;Stanford;USA;Outdoor;1999-05-07;Abdi Abdirahman;;;SOM;1977;Male
NR;;10K;M;27:58.38;;Helsinki;FIN;Outdoor;1971-08-10;Danijel Korica;;;SRB;1945;Male
NR;;10K;M;29:18.0;;Arkansas City;USA;Outdoor;1975-05-13;Lucien Sellapuliage B. Rosa;;;SRI;;Male
NR;;10K;M;27:58.79;;Uster;SUI;Outdoor;2022-06-10;Dominic Lokinyomo Lobalu;;;SSD;1998;Male
NR;;10K;M;33:30.0;;São Tome;STP;Outdoor;1982-06-05;Mario Pitra;;;STP;;Male
NR;;10K;M;28:09.80;;Tel Aviv;ISR;Outdoor;2022-04-26;Jamal Abdelmaji Eisa Mohammed;;;SUD;1993;Male
NR;;10K;M;27:17.29;;Hengelo;NED;Outdoor;2019-07-17;Julien Wanders;;;SUI;1996;Male
NR;;10K;M;33:24.9;;Paramaribo;SUR;Outdoor;1983-07-01;Marcus Aminta;;;SUR;;Male
NR;;10K;M;27:42.98;;Villeneuve d'Ascq;FRA;Outdoor;1997-06-29;Róbert Štefko;;;SVK;1968;Male
NR;;10K;M;26:52.87;;San Juan Capistrano;USA;Outdoor;2024-03-16;Andreas Almgren;;;SWE;1995;Male
NR;;10K;M;29:19.71;;Manchester;GBR;Outdoor;2002-07-26;Siphesihle Mdluli;;;SWZ;1979;Male
NR;;10K;M;30:14.5;;Yalta;URS;Outdoor;1986-10-10;Farouk Khadour;;;SYR;;Male
NR;;10K;M;27:06.17;;Bruxelles;BEL;Outdoor;2002-08-30;John Yuda Msuri;;;TAN;1979;Male
NR;;10K;M;37:33.6;;Suva;FIJ;Outdoor;1979-08-30;Peau'afi Haukunima;;;TGA;;Male
NR;;10K;M;27:17.14;;San Juan Capistrano;USA;Outdoor;2021-02-20;Kieran Tuntivate;;;THA;1997;Male
NR;;10K;M;29:29.0;;Dushanbe;URS;Outdoor;1977-05-08;Anatoli Belugurov;;;TJK;;Male
NR;;10K;M;28:50.0;;Vilnius;URS;Outdoor;1978-07-18;Rashid Kakadzanov;;;TKM;1957;Male
NR;;10K;M;30:52.52;;New Clark City;PHI;Outdoor;2019-12-07;Felisberto De Deus;;;TLS;1999;Male
NR;;10K;M;30:13.81;;Roma;ITA;Outdoor;1995-09-15;Anatole Lekadé;;;TOG;;Male
NR;;10K;M;29:12.1;;Hachioji;JPN;Outdoor;1993-11-28;Hsu Gi-Sheng;;;TPE;1964;Male
NR;;10K;M;30:30.42;;UNKNOWN;???;Outdoor;1994-01-01;Quintin John;;;TTO;;Male
NR;;10K;M;27:54.69;;München;FRG;Outdoor;1972-08-31;Mohamed Gammoudi;;;TUN;1938;Male
NR;;10K;M;27:24.09;;Mersin;TUR;Outdoor;2015-05-02;Ali Kaya;;;TUR;1994;Male
